hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-111,2,11,2,33,-116.0,-113.02970267621113,-114.01044738760513,-113.67418674880301,-113.50546924475096,-114.20717574339642,-114.34030340739017,-114.00211473492993,-114.38291690870939,-114.4529519664316,-114.30368788610593,-114.18116386812876,-114.25219258421284,-114.15118369218305,-113.988769589265,-113.84744061084108,-113.92491502439704,-113.8658473878164,-113.75219515442099,-113.70834047844616,-113.66868589496808,-113.63263674941487,-113.70381104504624,-113.71873289022753,-113.6836093957604,-113.6036381518941,-113.48320310011182,-113.55164711246985,-113.61550559541189,-113.50265962884832,-113.65052229357588,-113.58205323966361,-113.51758142559903,66,-113.89379671566778,-113.71873289022753,-116.0,0.23930967030392922,-2.3951121408357223,9.47775821847564
HDOK,PLOK,17472,2,2,-111,2,11,2,33,-110.0,-110.99009910792962,-111.99055708273593,-111.6609156174834,-111.74577262599448,-112.39922588090707,-112.83593676628472,-112.28161959589787,-112.62691805648367,-112.44227306846945,-112.39683764848097,-112.45352443339956,-112.84790165935962,-112.69883952503206,-112.57057735083353,-112.45896658721003,-112.49533455814876,-112.46370112059525,-112.43545622322168,-112.58497491620031,-112.60820900677089,-112.68324106064269,-112.80383351154104,-113.01523419225009,-112.91675245033474,-112.9207066989344,-112.92437452536139,-112.9277870527216,-112.88688053457248,-112.97805105585095,-112.97897902654452,-112.93836778002678,-112.90012742785574,66,-112.48066594388104,-112.60820900677089,-113.01523419225009,0.3790776564880975,2.5201518301567907,7.580328188313235
HDOK,PLOK,17472,3,3,-112,1,11,2,33,-115.0,-112.02970267621113,-113.50821221708173,-113.33908736520006,-113.2542296102624,-114.00638536707311,-114.17322889373087,-114.00368988404097,-114.13024478003256,-113.88847536803978,-113.79720087186482,-113.72227783622357,-113.65962492513903,-113.60641587112966,-113.56063154779982,-113.52079109350564,-113.68744216408824,-113.64354020245123,-113.60434097224307,-113.56910652894699,-113.53724659287563,-113.45437296477198,-113.43072184228662,-113.56016073680269,-113.5327864468442,-113.69747867373138,-113.66521578799714,-113.72544665154147,-113.86982307454286,-113.83229456542468,-113.79710631400452,-113.76403974144152,-113.73290360334377,66,-113.67588561123252,-113.66521578799714,-115.0,0.17661519013599303,0.8490061510061706,8.746904627301925
HDOK,PLOK,17472,4,4,-113,1,11,2,33,-113.0,-114.98019821585925,-114.9900548475654,-114.9933644343402,-114.49451827246423,-114.79682103806933,-114.49510652136453,-114.42356049162414,-114.75082910888321,-114.7791084410969,-114.59633778425808,-114.63427502146445,-114.8394862979251,-114.85243423533234,-114.71257567948726,-114.59087401401426,-114.55115578504333,-114.64368299164462,-114.60447506388121,-114.51093054471933,-114.42634506183605,-114.349450183194,-114.22715608041023,-114.26609155428442,-114.15535075578872,-114.05297185404189,-114.00426511663501,-114.04919670283972,-114.09111801680658,-114.04404173929547,-114.08445831898042,-114.03947144700852,-114.037862907088,66,-114.4262899553711,-114.49510652136453,-114.9933644343402,0.15977104484724633,1.2411459772065014,3.2658082690296104
HDOK,PLOK,17472,5,5,-112,1,11,2,33,-115.0,-115.0,-114.50223517052339,-114.00231546736254,-114.00173601385828,-114.20218877146735,-114.33615382649421,-114.4320838052426,-114.5042225638562,-114.22000902068146,-113.88921234177074,-113.80564182607463,-113.73575763032116,-113.6764072843934,-113.62533861801164,-113.5808998511833,-113.67629098923736,-113.69696394372642,-113.83724615174343,-113.7884328105778,-113.80027684466798,-113.75713357415279,-113.66567086706524,-113.73289367335002,-113.69707816075709,-113.66396703193578,-113.58699782808947,-113.5605101113735,-113.53579698676543,-113.59897001325928,-113.53136779503363,-113.50932492390913,-113.529320908544,66,-113.89946802440693,-113.73575763032116,-115.0,0.15997095417929466,-1.4723843345493044,1.5133783142032633
HDOK,PLOK,17472,6,6,-112,1,11,2,33,-113.0,-114.98019821585925,-114.4922900180888,-114.99403165042396,-115.99653871905441,-116.19803510048445,-115.99686616174226,-114.98577466345645,-114.73353442021195,-114.30980169715106,-114.17524367303798,-114.06479118018483,-113.97242746114212,-113.89398599641244,-113.82649016416146,-113.90988391030717,-113.98316091932837,-114.04809908088247,-114.22790485407184,-114.1563152284451,-114.14756433044634,-114.19351950575022,-114.0793419412233,-114.22648317202096,-114.11767798105652,-114.0645884113427,-114.01534433326157,-113.96952788934706,-113.92678100030038,-113.84365005050748,-113.80798170504286,-113.89891378114886,-114.06604119603963,66,-114.31220570945257,-114.0793419412233,-116.19803510048445,0.44747911145033203,-1.5024137027465696,2.4888101850383975
HDOK,PLOK,17472,7,7,-113,1,11,2,33,-117.0,-113.0396035682815,-114.01541996382242,-113.6775045316329,-113.75821010851884,-114.4091659001308,-114.34046050922404,-114.14675547137796,-114.25513766166739,-113.99919369150273,-113.69108172467689,-113.8140973083956,-113.7434796544693,-113.60284078597998,-113.55732638113713,-113.51772080363837,-113.61735880281178,-113.70565810123671,-113.8454107319555,-113.79612137732772,-113.80753498717802,-113.81791085918807,-113.72328455936032,-113.88836377548444,-113.89381928526758,-113.85136297668761,-113.76572550213956,-113.73117286972374,-113.78711598714543,-113.75315587460624,-113.72131349646853,-113.69139105745055,-113.62246350998721,66,-113.89658066116588,-113.76572550213956,-117.0,0.3613368504736925,-4.287999206314433,22.08233646187155
HDOK,PLOK,17472,8,8,-112,2,11,2,33,-112.0,-112.99009910792962,-112.9950274237827,-112.9966822171701,-112.99751250349513,-113.39961469923145,-113.3325131051983,-113.13995651759524,-112.99515513877924,-112.7687175531748,-112.79247756900355,-112.81198107312986,-112.74154698886787,-112.60106402004887,-112.55568376081425,-112.58725843920848,-112.61500270182373,-112.63958969618899,-112.90519039471583,-112.91071800878593,-112.85973385017395,-112.8672956589235,-112.82215099264583,-112.93186989057385,-112.83746204819543,-112.79768270160017,-112.80704118111527,-112.99624444573007,-112.90822919545279,-112.86904365457613,-112.8745803059004,-112.83829985919067,-112.84488946132991,66,-112.8494034595258,-112.85973385017395,-113.39961469923145,0.055513962673134354,0.9040242885610766,4.722814518786501
HDOK,PLOK,17472,9,9,-114,-1,11,2,33,-117.0,-116.00990089207038,-116.0049725762173,-115.6705338665895,-115.75298387587459,-116.00338639898878,-116.17073349956236,-116.29056776379201,-116.3806823992135,-116.22398361279444,-115.995510217739,-115.99593217929001,-115.82279802635286,-115.67576089216337,-115.54924115189438,-115.3680830882865,-115.20890183459798,-115.19556078453222,-115.18364881355765,-115.17294167304445,-114.99531285713827,-114.941655110911,-114.7885354256921,-114.84956837954843,-114.75918249957975,-114.77062130189451,-114.6887186503969,-114.6125168331427,-114.71778196182633,-114.68681326521705,-114.70005436280776,-114.71249708720089,-114.68346141471156,66,-115.41160129383726,-115.20890183459798,-117.0,0.40852597146906816,-0.47152116345928347,-0.7700431319119518
HDOK,PLOK,17472,10,10,-112,1,11,2,33,-113.0,-115.97029732378887,-114.98955261239487,-114.66024541871619,-114.49501677946249,-114.39561674111238,-114.49710219736887,-114.28076144297495,-114.49914531089303,-114.21550800406207,-113.9879053218532,-113.89505938019455,-113.990905802353,-113.91097377076021,-113.76669548722461,-113.71221140291611,-113.59711748621862,-113.55898390881794,-113.5858470188737,-113.66829533085979,-113.63088256991787,-113.59687141795386,-113.51375071221742,-113.68938613435466,-113.55795950800385,-113.5314564984611,-113.50687320878022,-113.48400103903339,-113.46266123133793,-113.4858447079201,-113.54986107822967,-113.52705104533517,-113.50557266765136,66,-113.90058825939522,-113.66829533085979,-115.97029732378887,0.32026780080402917,-1.7419765274046555,4.129179708802178
