hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_skewness,rssi_kurtosis
HDOK,PLOK,17472,1,1,-92,9,11,2,33,-100.0,-92.079207136563,-93.53307509816823,-93.02289236310915,-92.76691010489347,-92.61291351932263,-93.85332154001728,-93.58550483331113,-94.78136788593785,-94.4657000882172,-94.21239477288007,-94.09845072190673,-94.08991076122058,-93.92132681247861,-93.77626687557269,-93.65003908916243,-93.60634381610751,-93.56762101971213,-93.53304616807436,-93.50196837284645,-93.36190223697041,-93.34239193098855,-93.27251744803134,-93.56106503392085,-93.4359092844457,-93.32020388632121,-93.21287949679679,-93.15814946717074,-93.15117659119655,-93.05836409555198,-93.01361794024176,-93.34491914467978,-93.24935902868495,44,-93.6709308049849,-93.50196837284645,-100.0,1.5165585162145274,-4.223367244594508,21.60240709977543
HDOK,PLOK,17472,2,2,-92,9,11,2,33,-92.0,-91.00990089207038,-92.00050223517053,-91.6675511831432,-92.00100098626723,-91.5991972837957,-92.84190847619489,-92.43123469270901,-92.3764577103121,-92.10674467609493,-91.89031542459627,-91.90062386960969,-91.82250059848967,-91.75615307719406,-91.69906361331077,-91.72044921390068,-91.73924046528076,-91.81975606298221,-92.50076550761565,-92.41326748976236,-92.33414941680884,-92.37004570947894,-92.29873178590142,-92.63633818592646,-92.5563725742212,-92.52994494384232,-92.50543157330848,-92.52774850150821,-92.59266068417604,-92.52394535256714,-92.50179367506922,-92.35652783960542,-92.26049464621849,44,-92.16032782870096,-92.29873178590142,-92.84190847619489,0.15740514801162556,0.6931578741147029,0.3133675841047605
HDOK,PLOK,17472,3,3,-92,10,11,2,33,-99.0,-89.09900892070375,-91.04078508007944,-90.36164462892562,-90.02088847552139,-89.81589268986703,-91.35804877538298,-91.0172957847985,-91.52319320533701,-91.35032033689599,-91.21159976808956,-91.28569569643045,-91.3476569553455,-91.23894737056446,-91.14540699719508,-91.06401033783997,-90.99248814322075,-91.0568306424095,-91.11428084153094,-91.04931575240069,-90.93459018602508,-90.93811645736164,-90.88928541115331,-91.2475195061408,-91.18655493214212,-91.1301937155333,-91.07791496913559,-91.16464722156528,-91.11329743977373,-91.02211923979361,-91.02118406923812,-90.97882201974436,-90.89818108925901,44,-91.20290111089103,-91.06401033783997,-99.0,2.1239275578374226,-4.717447035657709,25.945404453158762
HDOK,PLOK,17472,4,4,-91,10,11,2,33,-89.0,-89.0,-89.99552965895323,-89.6642334003133,-90.24876685702536,-89.99801278437869,-91.17375658076938,-90.85963498013389,-90.87746465003833,-90.66438419621835,-90.49339934462188,-90.54101100725087,-90.40733831126673,-90.37448011355731,-90.34620691126172,-90.32160422759438,-90.29998616681213,-90.4085537612744,-91.05369844340586,-90.93396318686209,-90.82569533126082,-90.83509217127384,-90.73957154597318,-91.05496866864492,-90.95454515715038,-90.86170449719458,-90.77558866064494,-90.78571500813763,-90.79516292281049,-90.71771063384617,-90.64508822807566,-90.99167724827285,-90.91051244167343,44,-90.53197142717265,-90.71771063384617,-89.0,0.2653511557670452,1.6580689543603429,2.875629274399641
HDOK,PLOK,17472,5,5,-90,10,11,2,33,-99.0,-89.09900892070375,-90.54302025060282,-90.02952792876896,-90.02213846516622,-89.81689167990177,-91.35888001927654,-91.16251324550666,-91.26889382662443,-91.0113886180781,-90.80475544699517,-90.8231050438406,-90.66496252238827,-90.5306572870931,-90.49059272749584,-90.45572947869444,-90.42509559168252,-90.5256733515696,-90.98094848407393,-90.92375697245062,-90.81606048498895,-90.82597674372795,-90.73093059668658,-91.04676304587984,-90.94674053195993,-90.85427059076228,-90.76849862031611,-90.68869680806755,-90.70242229564931,-90.62897130025137,-90.56010066952675,-90.49538259981867,-90.43444278659759,44,-90.8920241495499,-90.70242229564931,-99.0,2.2360641882113725,-4.980453851849089,27.431551675979282
HDOK,PLOK,17472,6,6,-90,10,11,2,33,-89.0,-89.0,-90.99105931790645,-90.32846680062659,-90.24626687773568,-89.99601480430918,-91.50792555344754,-91.14551441868987,-92.14321944033699,-91.78648376236343,-91.50022382690729,-91.3592288440615,-91.24132457005554,-91.06052673244275,-90.90495721878176,-90.84064776838683,-90.78413988386869,-90.86178808027393,-90.93111868448028,-90.81853010466948,-90.71672446735619,-90.6780855416069,-90.59073746026719,-91.01439172423646,-90.91595115258202,-90.82494370320279,-90.74052829039474,-90.70711265810871,-90.67593576606485,-90.60362753175949,-90.5358284001587,-91.05288293529756,-90.96922387529716,44,-90.80222455138414,-90.84064776838683,-89.0,0.3801121349703946,1.103078727236284,3.197613972743364
HDOK,PLOK,17472,7,7,-91,10,11,2,33,-99.0,-89.09900892070375,-90.54302025060282,-90.02952792876896,-89.77188509790321,-89.61688952701212,-90.85662991347216,-90.5883351258372,-91.7838386645229,-91.35439672546872,-91.1125257826791,-91.00796768219372,-91.09402004249525,-90.92510461602866,-90.77975945542157,-90.65328347397416,-90.60937011514162,-90.63431682210143,-90.59567940513857,-90.56094995076268,-90.47356426264925,-90.44803420861116,-90.3726608103544,-90.80730166228797,-90.71898129905024,-90.63732989403069,-90.56159282955849,-90.67162362571842,-90.68610187703146,-90.65650001740994,-90.67102271676703,-90.64318650349715,-90.5762233874206,44,-90.86486765438228,-90.64318650349715,-99.0,2.288067129439798,-4.85954594720401,26.457238248724213
HDOK,PLOK,17472,8,8,-88,8,11,2,33,-87.0,-87.0,-87.49776482947661,-87.33211670015665,-89.25103031572225,-88.79902038597199,-89.84026240601925,-89.4298264901046,-89.24820478432976,-88.99304765222851,-88.788298677914,-88.80819492522096,-88.65134575971737,-88.4374733083442,-88.32894425120615,-88.3055683130219,-88.21780872305193,-88.3316243968027,-88.61598383428755,-88.52176832782393,-88.43657612008457,-88.41304011279563,-88.28743601287196,-88.52485253042526,-88.45033507040111,-88.38144432894114,-88.31754362170604,-88.30321476886499,-88.28984590323007,-88.23419551275742,-88.18201545078335,-88.13298159044726,-88.04605835104243,44,-88.4059946501743,-88.38144432894114,-87.0,0.3572896593877334,0.2985758421896122,1.2493778235805126
HDOK,PLOK,17472,9,9,-88,8,11,2,33,-95.0,-87.079207136563,-88.03531026869162,-87.69077566295252,-87.51790672727532,-87.41391035646775,-88.51981840833913,-88.30019501751136,-89.91336994460245,-89.58272074173797,-89.31739370742429,-89.09959894895896,-89.0042158820522,-88.84254456392836,-88.70343267705212,-88.58238074556583,-88.47601397484834,-88.38175163208759,-88.29758657120965,-88.16363208611051,-87.98652444300676,-87.87943005185862,-87.72954931923464,-87.99507187765114,-87.89757544050602,-87.75994095547806,-87.67853233886497,-87.64791421471794,-87.70752824096733,-87.67700194105689,-87.60610064194304,-87.58095760831607,-87.59803441868155,44,-88.38381595592917,-87.99507187765114,-95.0,1.7950211881718574,-3.811109402843585,17.955623613839848
HDOK,PLOK,17472,10,10,-90,9,11,2,33,-89.0,-88.00990089207038,-88.5027374056939,-88.33543448298654,-89.7530110777011,-89.40100408403747,-90.6769950323012,-90.29015228648554,-90.12627250064965,-89.8849539174347,-89.79404118551494,-89.8133977368471,-89.74284076620889,-89.68291905472832,-89.63135875049099,-89.58649217182469,-89.47984903327637,-89.6407928578486,-89.84540841035106,-89.73781693305754,-89.64052981092001,-89.65990900414914,-89.57350705197446,-89.79651145967375,-89.70871839889702,-89.58005460063787,-89.46071044015886,-89.39479727576283,-89.3333000820825,-89.23262986997997,-89.18051600119516,-89.33896066858865,-89.52890728580003,44,-89.52619486452511,-89.63135875049099,-90.6769950323012,0.25301984550679757,1.0237163310532398,2.6624874211898324
HDOK,PLOK,17472,11,11,-88,9,11,2,33,-95.0,-86.08910802863338,-86.5425180154323,-86.36197674562577,-88.2734177842661,-87.81691242057471,-88.8551500865663,-88.44256280647198,-88.25932328796256,-88.00290427548458,-87.79714271449177,-87.72222514463347,-87.57283329922055,-87.44595972489597,-87.41228982077772,-87.38299105258474,-87.3572466029058,-87.46215738723913,-87.9213013952204,-87.80928518554109,-87.70799710077277,-87.6698286711273,-87.58291037824378,-87.85582053008137,-87.8139977499333,-87.7278330749213,-87.64790965480323,-87.66379739556771,-87.67862070863254,-87.64934162395765,-87.5796097644063,-87.55556565887578,-87.49217326637601,44,-87.8531124653402,-87.6698286711273,-95.0,1.8642865944423397,-4.426772018712358,23.502516518649042
HDOK,PLOK,17472,12,12,-89,8,11,2,33,-87.0,-87.0,-87.99552965895323,-87.6642334003133,-87.49800675523633,-87.39800632570977,-88.50658491451952,-88.288873847407,-89.52241603524239,-89.23613764725714,-89.00641564879412,-88.81784742656663,-88.83364797922765,-88.68573562685506,-88.55846279534953,-88.51877646025041,-88.4839045895229,-88.45300110144053,-88.42540796212728,-88.40060571735536,-88.3221964805141,-88.25091629689625,-88.18580332396292,-88.52909900104378,-88.4543740218017,-88.38529143063583,-88.367469217758,-88.48625965661368,-88.46482026552701,-88.44476559914291,-88.38368292810577,-88.32628324233922,-88.27223456404364,44,-88.33838757334888,-88.42540796212728,-87.0,0.2815874947887417,0.7598198407122976,1.55591303142702
HDOK,PLOK,17472,13,13,-89,10,11,2,33,-97.0,-88.08910802863338,-88.5425180154323,-88.02919282938535,-88.77264732732077,-88.41669734819436,-89.8579688807801,-89.44497426705969,-89.38845203448909,-89.11737771976054,-88.89985611867257,-88.90926790415193,-88.83039481917854,-88.68274488498051,-88.63119773053761,-88.65740612001866,-88.61321563916742,-88.7017795315042,-89.20723956838097,-89.13685477557264,-89.01722856662812,-89.01629976715631,-88.91134688382584,-89.16771057568843,-89.0617775212161,-88.96384333686049,-88.87300292042436,-88.83360949690237,-88.84094572358805,-88.76151813607541,-88.72932221320578,-88.90648387213278,-88.86954285258207,44,-89.11762198210626,-88.87300292042436,-97.0,2.060109454805645,-5.22658104754115,28.972436165020035
HDOK,PLOK,17472,14,14,-91,10,11,2,33,-88.0,-88.0,-89.49329448842984,-88.99635010046994,-88.99726350011751,-88.7970116414543,-90.17442242176939,-89.71569826606543,-90.38692928702375,-90.00253407110291,-89.79681054179858,-89.72192419040405,-89.65930195579742,-89.52545333361978,-89.48578167186663,-89.45126031363964,-89.42092684146532,-89.45790805809571,-89.55183974535102,-89.51966624213159,-89.43459171414526,-89.41116268703801,-89.38976075552691,-89.77316064232004,-89.63764007021132,-89.60735224354427,-89.57925828630673,-89.55311980902648,-89.61691336016305,-89.59029663851058,-89.60761832423421,-89.58241233219036,-89.68093383494141,44,-89.47329082935642,-89.55311980902648,-88.0,0.22442884915095945,1.6562522357718228,4.286884027666913
HDOK,PLOK,17472,15,15,-89,10,11,2,33,-95.0,-88.06930624449262,-89.52810252195093,-89.01957458027925,-88.7644226083886,-90.01653497624459,-90.0137584936341,-89.72275763046949,-90.90118633891893,-90.5719198988288,-90.3077024523892,-90.18480113490905,-90.08202733176088,-89.91407930474945,-89.76956655378144,-89.64381491585966,-89.60053802833961,-89.56218600564007,-89.52794221081427,-89.49716198781945,-89.35736492480044,-89.33809922727835,-89.26844818908813,-89.65795973975214,-89.57693751224915,-89.50203317002371,-89.43255445137807,-89.41303584462338,-89.48300575618171,-89.46216647695871,-89.44262672400971,-89.46574838739564,-89.3652642395954,44,-89.7715947837153,-89.52810252195093,-95.0,1.0980372951975088,-3.8137585717790894,19.026521447594877
HDOK,PLOK,17472,16,16,-90,8,11,2,33,-87.0,-86.00990089207038,-87.49826706464714,-87.33245179954025,-88.00001471904169,-89.40562122420492,-89.33751104014469,-88.99972588244617,-88.99976070184422,-88.8862941372109,-88.69251212230645,-88.72141064215603,-88.6588329545244,-88.60568778531622,-88.48445855595462,-88.37896769750718,-88.2862742409427,-88.2679919745935,-88.67805109964269,-88.58021693145972,-88.43577025530115,-88.35836726040654,-88.2876612260541,-88.62582535511443,-88.59524212496505,-88.5194683158365,-88.44918310928192,-88.42891415021101,-88.41000314642136,-88.34916857271801,-88.33440621328995,-88.23756742141603,-88.67615794080746,44,-88.37974807749629,-88.44918310928192,-89.40562122420492,0.4028994785160957,1.8720919981406747,5.292651901630853
HDOK,PLOK,17472,17,17,-89,8,11,2,33,-95.0,-87.079207136563,-88.03531026869162,-87.69077566295252,-87.51790672727532,-88.81951981723445,-88.84982527891604,-88.58251380409422,-89.39768599299501,-89.12556368193324,-88.80446952379059,-88.63488072977904,-88.57980895003274,-88.45237268050568,-88.34271872261068,-88.24730039642469,-88.23067699864981,-88.2159453262644,-88.26370355416452,-88.19002678348818,-88.06742387916799,-88.00987859658217,-87.95731217156369,-88.31211911381624,-88.19912901136559,-88.09467064774262,-88.0902915198846,-88.13134124675298,-88.12555035639913,-88.07698849589053,-88.0314549269543,-88.3205329298104,-88.26671858817991,44,-88.47707950062046,-88.23067699864981,-95.0,1.514223374111804,-4.667008159966717,24.78596835161322
HDOK,PLOK,17472,18,18,-88,8,11,2,33,-87.0,-87.0,-87.99552965895323,-87.6642334003133,-89.50003369334041,-91.00603706420787,-90.66919188569766,-90.13897040718871,-89.86727068932497,-89.42835973911919,-89.07615885752917,-88.88103598502693,-88.63112482570762,-88.3382178878366,-88.23718260268096,-88.22032757074676,-88.2055172716035,-88.25625514030783,-88.97158847380835,-88.8566404138981,-88.75270127089841,-88.76603325224809,-88.7261595192546,-88.99185285402739,-88.89451372616917,-88.80452455196698,-88.7210536565584,-88.73364084405802,-88.7453847303461,-88.62693512961566,-88.5158719824495,-88.45298866309393,-88.31227251178325,44,-88.75720025029575,-88.73364084405802,-87.0,0.6887954695280812,-0.54153521528533,1.6175448524930212
HDOK,PLOK,17472,19,19,-89,8,11,2,33,-95.0,-87.079207136563,-88.03531026869162,-87.69077566295252,-88.01841346180133,-89.42032547455183,-89.34974621555708,-89.01019299747931,-89.26294544294149,-89.00611533860797,-88.69729229989996,-88.53777630340895,-88.40438419697362,-88.29109867403658,-88.19362088369988,-88.1798615010934,-88.16777130908284,-88.22091973955527,-88.39019868511485,-88.36744922069602,-88.29089616333994,-88.22130339334657,-88.15773183784628,-88.50244174176727,-88.42901946636891,-88.36114121353755,-88.29817965629653,-88.2847245839121,-88.2721709582443,-88.26042814457665,-88.2071390035791,-88.1570629362413,-88.10991032176784,44,-88.5719864919252,-88.29089616333994,-95.0,1.4906097098130993,-4.575044912559181,24.051943578012057
HDOK,PLOK,17472,20,20,-88,9,11,2,33,-86.0,-86.0,-86.99552965895323,-86.6642334003133,-88.24978032607741,-89.40443220824204,-89.16860594843283,-88.85522864680863,-88.74659442668761,-88.54836692180731,-88.389300710446,-88.44669583663334,-88.3212043691215,-88.29529421931777,-88.34849941867223,-88.32373382134605,-88.23475315581365,-88.41134948232985,-88.44720527978652,-88.36282994415575,-88.23055310820455,-88.16421345838924,-88.05156133874887,-88.20010214182035,-87.99484888801017,-87.80509404615874,-87.58282746512603,-87.42115579549257,-87.31440602656703,-87.17140600687362,-87.037323391702,-86.95280856528245,-86.9139797224092,44,-87.91072477968879,-88.23055310820455,-86.0,0.6628246201224661,0.6996483945206617,0.09348460680298443
